shipment_id,origin_location,origin_lat,origin_lon,destination_location,destination_lat,destination_lon,shipment_date,shipment_mode,weight_kg,freight_cost_usd,estimated_arrival, "Result"
2586,CONWAY SPGS,32.264,-69.8,MT AIRY,39.3635,-77.1407,2024-08-01,Air,2597,4318.18,2024-08-15
2587,OROVADA RIO KING ARP,38.5896,-83.931,PORT BROWNSVILLE,25.9478,-97.4507,2023-04-01,Sea,4973,9722.07,2023-04-13
2588,SQUAW VLY,30.8914,-91.6135,HERRINGS XRDS,35.4711,-77.7127,2024-08-01,Sea,238,8284.95,2024-08-09
2589,WALKER,43.63,-87.231,TWENTY NINE PALMS,34.1682,-116.0549,2024-08-01,Sea,509,1168.52,2024-08-29
2590,ASPEL,36.5141,-87.2938,LEEDS,33.55,-86.55,2023-05-01,Sea,2286,5134.34,2023-05-19
2591,CLINTON,32.5465,-93.2172,WEST UNION,38.81,-83.54,2024-08-01,Air,4496,7327.78,2024-08-22
2592,LA GRANGE,40.1182,-90.1011,SHEFFIELD,34.7578,-87.6903,2023-02-01,Land,630,7014.09,2023-02-21
2593,HOLLAND,41.1466,-99.6864,AIBONITO,18.146,-66.2287,2024-05-01,Air,2211,7632.33,2024-05-27
2594,NYSSA,46.6318,-92.3,SILVER,33.68,-80.4,2023-08-01,Sea,4765,4628.8,2023-08-16
2595,TILTON,33.5819,-72.47,OINE,36.4896,-78.2501,2024-08-01,Sea,9773,1841.64,2024-08-23
2596,TEXLINE,37.3956,-85.9006,NOLENSVILLE,35.9394,-86.6799,2023-03-01,Land,9610,4702.24,2023-03-10
2597,HOLLYWOOD PARK,21.3163,-80.95,DAWSONVILLE,39.1466,-77.3746,2023-12-01,Land,5947,6514.08,2023-12-10
2598,MONTERVILLE,32.3627,-82.57,HAHIRA,31.0011,-83.306,2024-04-01,Land,2952,6125.06,2024-04-19
2599,GALETON ARPT,33.3403,-91.907,SALE CITY,31.2362,-84.004,2024-04-01,Air,8714,798.17,2024-04-29
2600,DELANO,42.02,-91.1828,BARTLICK,37.2558,-82.3386,2025-02-01,Land,908,743.03,2025-02-28
2601,GALATIA,30.6902,-87.7727,FLATWOODS,38.52,-82.71,2024-09-01,Sea,2490,9656.05,2024-09-13
2602,MARBLE,39.3161,-83.897,PHINIZY,33.6102,-82.3623,2024-07-01,Sea,1762,1602.87,2024-07-18
2603,BRIDGEPORT,38.391,-81.22,DEMOCRAT SPGS,35.5288,-118.6595,2023-03-01,Sea,565,3015.18,2023-03-17
2604,TRILBY,39.771,-78.3415,HOLCOMB,37.99,-100.99,2023-07-01,Air,7405,7699.58,2023-07-27
2605,SWANTON,40.079,-89.0543,GRACE,37.1987,-83.8703,2024-09-01,Land,1425,4155.8,2024-09-15
2606,CHINTON,30.484,-80.48,MENDOTA,41.5632,-89.134,2025-01-01,Land,6734,1896.5,2025-01-18
2607,ROCKWOOD,36.51,-82.9471,SCHULTER,35.5205,-95.9962,2024-04-01,Land,3719,4725.6,2024-04-11
2608,SINGLETON,37.4829,-80.06,LEVANT,42.13,-79.16,2023-04-01,Land,2440,5732.6,2023-04-10
2609,EAST LINCOLN,30.8802,-90.68,MERRILLVILLE,41.47,-87.33,2023-06-01,Sea,3312,4582.39,2023-06-29
2610,ANDREW,32.7732,-80.532,HOLLIS,30.96,-83.74,2023-08-01,Air,4688,9197.57,2023-08-24
2611,SOUTH BLOOMFIELD,38.88,-91.0798,FOSTERS CORNER,43.7902,-70.3593,2024-03-01,Land,2916,2918.52,2024-03-12
2612,HERRICK,30.38,-87.5005,(ARR) AURORA MUNICIPAL AIRPORT,41.74,-88.5,2023-04-01,Sea,7898,6647.19,2023-04-17
2613,VAITOGI,38.3438,-107.17,BULLHEAD CITY ARPT,35.1826,-114.5332,2023-03-01,Sea,9301,1211.72,2023-03-30
2614,OIL JCT,36.4362,-80.41,NEWS FERRY,36.6593,-79.0557,2024-01-01,Air,8998,3983.63,2024-01-10
2615,WIKIEUP,37.47,-66.356,S BAFFIN BAY,26.8002,-97.2984,2023-04-01,Land,3545,7435.83,2023-04-15
2616,DALLAS,33.7,-94.12,HINSDALE,48.4195,-107.1732,2023-04-01,Air,6544,2325.69,2023-04-17
2617,YUCAIPA,44.34,-97.96,LEES STATION,35.5398,-85.2374,2024-05-01,Land,237,5938.73,2024-05-14
2618,KEY WEST,38.4414,-78.56,CABINS,38.9989,-79.2056,2023-08-01,Air,4628,1619.03,2023-08-22
2619,POLO,40.4712,-102.0,CAMMACK,40.2125,-85.4942,2024-09-01,Land,8143,1116.75,2024-09-09
2620,ZOAR,39.9351,-89.1203,MATAGORDA,28.59,-95.98,2023-05-01,Land,2764,5280.0,2023-05-06
2621,LATHAM,40.24,-66.0687,TROOPER,40.15,-75.4,2024-07-01,Air,7458,6782.61,2024-07-09
2622,SHEFFIELD,30.2573,-87.5,GATESVILLE,31.44,-97.73,2023-06-01,Land,345,1222.33,2023-06-27
2623,(MSY)MOISANT FLD NEW,44.07,-81.4277,BAYAMON,18.3784,-66.1536,2023-01-01,Air,3583,9185.98,2023-01-12
2624,CENTER CITY,42.92,-92.52,ROSCOE,33.51,-84.81,2024-08-01,Air,4190,2335.15,2024-08-05
2625,WAKULLA,30.87,-85.7601,POOLS CORNERS,39.1624,-82.7754,2023-01-01,Land,4092,1287.76,2023-01-09
2626,CARMI,27.495,-121.8443,LOVELACEVILLE,37.0134,-88.82,2023-03-01,Land,4320,2106.72,2023-03-17
2627,SPRINGHILL,38.82,-92.23,COOPERTOWN,36.3838,-86.9505,2024-08-01,Air,3101,1778.77,2024-08-22
2628,BURDETTE,37.51,-119.1392,PEVELY,38.2858,-90.3912,2023-03-01,Sea,5515,997.68,2023-03-26
2629,DEARING,34.3877,-100.36,WILLOWS,39.5261,-122.185,2023-01-01,Air,7783,7998.61,2023-01-30
2630,ROSEAU,35.89,-94.9436,LONE PINE ARPT,36.5705,-118.0091,2023-03-01,Sea,6055,5005.82,2023-03-07
2631,MAIZE,32.8768,-75.55,SACRAMENTO,38.5622,-121.5156,2023-03-01,Sea,5920,3946.34,2023-03-17
2632,SALUDA CO ARPT,36.1007,-94.83,KOSCIUSKO,29.12,-97.93,2024-04-01,Air,3954,9511.22,2024-04-24
2633,HAMPTON RDS,39.306,-88.3855,BETHANNA,37.7746,-83.1598,2023-03-01,Air,2311,3772.98,2023-03-13
2634,QUINCY,30.99,-83.9777,OGUNQUIT,43.2379,-70.6183,2024-01-01,Air,9764,1753.03,2024-01-09
2635,LOVELL,18.2121,-85.6326,FAJARDO,18.2842,-65.7011,2024-11-01,Sea,1470,2813.02,2024-11-14
2636,CATOOSA,36.5548,-89.1,WYANDANCH,40.7422,-73.4127,2023-09-01,Air,6743,2465.77,2023-09-16
2637,ARNO,38.72,-98.87,KANORADO ARPT,39.5167,-101.9311,2023-05-01,Air,8346,5037.54,2023-05-27
2638,ELKTON,44.2508,-112.8698,STAFFORD,39.71,-81.28,2024-01-01,Land,528,2985.9,2024-01-21
2639,PIQUA,35.272,-92.64,KIRTLAND AFB,35.0913,-106.5518,2024-08-01,Land,5568,5209.01,2024-08-23
2640,NORTH WOODBURY,34.978,-110.0907,TRUCKEE,39.3532,-120.18,2023-09-01,Land,6627,6726.0,2023-09-17
2641,KILLARNEY,32.76,-101.89,NORTH BAY VLG,25.8417,-80.1322,2023-10-01,Air,6835,7795.26,2023-10-30
2642,HON,37.5389,-81.705,MASON GROVE,35.78,-88.95,2025-02-01,Air,8934,7130.56,2025-02-23
2643,DOVER,40.61,-112.0625,ASHTON,44.0299,-111.4731,2024-06-01,Air,3088,2135.35,2024-06-25
2644,(LUL)HESLER FLD LAUR,42.7,-93.9,ALLEN,33.08,-96.73,2023-05-01,Sea,243,1247.41,2023-05-23
2645,SENECA,36.458,-85.9815,BRADFORDSVILLE,37.4995,-85.1828,2023-02-01,Sea,9731,5470.26,2023-02-14
2646,TOWNSEND ARPT,38.98,-91.342,MILL CREEK,30.7,-89.77,2024-07-01,Land,108,2069.23,2024-07-24
2647,ORCHARD VALLY,39.97,-83.58,COWETA EASLEY ARPT,36.0462,-95.5831,2023-06-01,Sea,1936,940.84,2023-06-08
2648,BRACKNEY,41.4729,-102.6917,FAIRVIEW XRDS,33.73,-81.36,2024-05-01,Sea,4623,5318.23,2024-05-11
2649,TOMALES,32.4615,-112.4632,PEONIA,37.428,-86.2795,2023-01-01,Sea,5272,3335.26,2023-01-07
2650,WELCOME HILL,41.56,-86.86,HARVEL,39.3705,-89.5035,2023-05-01,Land,2630,7585.88,2023-05-15
2651,TRINITY GARDENS,41.62,-76.08,RHOME,33.03,-97.53,2024-06-01,Land,4694,3210.5,2024-06-09
2652,CAGUAS,48.2995,-118.8866,YAUCO,18.0294,-66.8572,2024-04-01,Sea,7673,9789.3,2024-04-26
2653,LAKEPORT,45.94,-89.45,HATILLO,18.451,-66.8033,2025-01-01,Air,270,7609.38,2025-01-27
2654,GREENVILLE DOWNTOWN,33.5549,-93.8409,SPRING CITY,35.69,-84.87,2023-06-01,Land,925,671.16,2023-06-28
2655,BEEKS,36.84,-80.4336,MACKSBURG,39.6424,-81.4714,2024-03-01,Sea,1246,5137.84,2024-03-29
2656,KILDARE,35.54,-89.1846,SUNNYSIDE,35.196,-111.5945,2024-06-01,Air,2759,5669.94,2024-06-11
2657,EAST GLENVILLE,36.2589,-84.7505,TROY,33.5128,-93.1139,2024-07-01,Air,2781,6983.5,2024-07-07
2658,SUMMERTOWN,31.02,-78.971,ST AUGUSTINE ARPT,29.97,-81.32,2025-02-01,Land,385,5028.19,2025-02-23
2659,DESERT CENTER ARPT,35.2009,-134.8805,MANDEVILLE,30.366,-90.0443,2024-11-01,Air,8466,4886.09,2024-11-13
2660,FT PIERCE BEACH,44.83,-102.489,FROGMORE,32.33,-80.47,2024-05-01,Land,7064,3742.59,2024-05-14
2661,DWYER JUNCTION,31.14,-83.5543,DAISY,39.308,-77.0548,2023-08-01,Sea,1297,2787.47,2023-08-18
2662,VALDOSTA,34.8115,-80.003,WESLACO,26.16,-98.0,2023-04-01,Land,8230,9467.38,2023-04-08
2663,ANGOLA,37.29,-88.24,RONCEVERTE,37.7415,-80.4758,2025-02-01,Air,4007,3244.21,2025-02-06
2664,MIZE,30.8339,-66.6239,BRADFORDSVILLE,37.4997,-85.1817,2023-02-01,Land,7161,727.87,2023-02-18
2665,HUBER,38.52,-90.3,POLAND JCT,34.4092,-112.2936,2023-07-01,Land,4639,1756.12,2023-07-05
2666,CEDAR PT,37.1636,-93.04,LINDEN,38.7215,-81.2167,2025-02-01,Sea,1936,8587.04,2025-02-05
2667,RICHLAND,39.9157,-86.894,SMYTHE,38.0071,-87.5028,2024-08-01,Air,360,5907.67,2024-08-28
2668,TREMPEALEAU,38.62,-75.6225,SULLY,41.58,-92.84,2023-04-01,Land,1654,7809.93,2023-04-11
2669,TOMAHAWK,39.3106,-81.0407,ALLIGATOR POINT,29.8953,-84.3681,2024-09-01,Sea,5709,8106.94,2024-09-25
2670,ECHETA,41.7091,-84.92,(P07)SANDERSON,30.1385,-102.3948,2024-06-01,Sea,4032,8250.04,2024-06-17
2671,BEACHES BRIDGE,45.69,-80.4857,NORFOLK,36.8711,-76.2291,2023-06-01,Sea,8610,5551.08,2023-06-12
2672,STATESBORO,42.5996,-84.7945,HELLS HALFACRE,38.49,-84.37,2023-04-01,Sea,3596,1853.49,2023-04-08
2673,ARNANDALE,33.62,-99.9267,CAPE HENRY,36.92,-76.0,2023-12-01,Sea,4891,1567.5,2023-12-15
2674,CAVE CITY,33.0241,-70.37,TOA BAJA,18.4156,-66.2271,2023-11-01,Land,6224,5782.45,2023-11-13
2675,NESSER,37.5094,-78.8138,PAULINE,40.46,-98.34,2023-07-01,Land,5401,3728.49,2023-07-04
2676,VANCLEVESVILLE,47.8,-90.0533,CHEROKEE,35.491,-83.339,2024-05-01,Air,8067,5624.68,2024-05-27
2677,IRISBURG,31.4593,-93.8563,WEST MILLS,44.7846,-70.02,2023-05-01,Land,1047,5034.93,2023-05-22
2678,FITZGERALD,34.3346,-103.4,BURLINGTON,39.299,-102.261,2023-06-01,Air,546,6061.76,2023-06-28
2679,BRADLEYVILLE,41.61,-96.3,UNION CITY,42.07,-85.13,2024-06-01,Air,5735,417.91,2024-06-14
2680,CLOVIS,36.077,-82.0535,JOHNSON,44.604,-72.7304,2024-07-01,Air,1013,425.08,2024-07-20
2681,BRADLEY ARPT,29.6355,-70.6485,FLORALA,31.0043,-86.3276,2024-05-01,Land,1248,7243.79,2024-05-06
2682,EAST MANDARIN,39.4465,-77.8823,NAGUABO,18.2144,-65.771,2023-08-01,Sea,5960,2011.96,2023-08-04
2683,OLD TAMPA BAY,39.1207,-120.5431,CENTRAL CITY,41.13,-98.03,2023-07-01,Air,5534,6556.76,2023-07-20
2684,TULARE,29.07,-96.21,GURNEE JCT,33.227,-86.945,2023-06-01,Sea,626,5511.1,2023-06-09
2685,O BRIEN,30.8046,-101.8561,TALPA,31.79,-99.66,2023-03-01,Air,3210,9819.77,2023-03-16
2686,KELLY,36.1807,-118.9961,WAMEGO,39.21,-96.3,2024-06-01,Land,103,8370.52,2024-06-23
2687,NORFOLK,30.25,-95.4953,HERNDON,36.8084,-119.9152,2023-01-01,Air,278,4190.03,2023-01-29
2688,SNYDER,44.54,-72.0348,STRASBURG,39.75,-104.3,2023-05-01,Land,9020,6202.49,2023-05-07
2689,SOWERS,35.4841,-80.7021,SAN SEBASTIAN,18.3442,-67.0006,2024-05-01,Sea,1034,1261.17,2024-05-08
2690,EDGEMERE,26.8495,-85.5118,GOODELL,42.92,-93.5,2024-09-01,Land,8710,3925.22,2024-09-18
2691,RAYNHAM,39.5096,-99.8933,KETTLE IS,36.7934,-83.6069,2024-05-01,Sea,2517,7365.49,2024-05-17
2692,SOAPSTONE,18.2221,-96.27,SCRANTON,38.77,-95.74,2024-05-01,Land,581,6264.45,2024-05-22
2693,LINGO,35.846,-93.9686,CURTIS,32.88,-96.74,2025-01-01,Air,8078,4896.27,2025-01-18
2694,WEST CHELMSFORD,43.1691,-99.0,DE TOUR VILLAGE,45.99,-83.9,2024-10-01,Air,611,1847.64,2024-10-15
2695,MEXICO,40.3259,-75.8932,ATWATER,45.1402,-94.7871,2024-08-01,Land,139,8051.14,2024-08-21
2696,FAIR PLAY,18.3897,-85.33,NASHVILLE,37.44,-98.39,2023-05-01,Sea,5785,2804.35,2023-05-17
2697,PITNER,40.35,-119.4119,PIQUA,38.473,-84.0747,2023-01-01,Sea,9648,8222.74,2023-01-13
2698,WEST FRANKFORT,39.348,-75.1155,NORCO,29.98,-90.41,2023-09-01,Sea,3195,6154.93,2023-09-11
2699,PLAYALINDA BEACH,36.2177,-88.3543,PROBERTA,40.0815,-122.1743,2024-02-01,Land,1342,3790.04,2024-03-01
2700,JEWELLA,36.51,-118.75,JAMES,31.8949,-94.1459,2024-07-01,Land,4160,501.99,2024-07-26
2701,MOORE,25.67,-90.8298,ROWLETT,32.9,-96.52,2024-04-01,Land,7546,2400.95,2024-04-29
2702,BOLTON LNDG,38.9174,-82.639,COSHOCTON,40.26,-81.83,2024-03-01,Land,7609,8901.8,2024-03-07
2703,SUMMIT,33.13,-95.24,AVA MUNI MEML ARPT,36.9615,-92.7169,2024-11-01,Sea,3831,8197.95,2024-11-21
2704,GAINESVILLE,43.2917,-80.57,WINCHESTER,39.1848,-78.1611,2023-07-01,Sea,4117,5791.05,2023-07-28
2705,POOLSBURG,47.1187,-96.7379,WICHITA FALLS,33.902,-98.4944,2024-11-01,Land,3555,4716.59,2024-11-11
2706,WITTEN,30.96,-79.41,UNITED,38.0005,-81.4246,2025-02-01,Land,2441,6506.71,2025-02-07
2707,LAKE VICTOR,32.4206,-119.2582,CHESTER,40.01,-97.62,2023-07-01,Sea,1268,4715.86,2023-07-14
2708,NAPOLEON,40.96,-81.515,GENTILLY,29.9956,-90.0495,2024-07-01,Sea,5205,6478.62,2024-07-08
2709,BARRISVILLE,47.15,-107.61,HOWE,43.7855,-112.9815,2024-07-01,Air,2302,3143.3,2024-07-13
2710,LAKETOWN,18.1518,-78.96,LEARY,31.48,-84.51,2024-12-01,Land,3941,8401.12,2024-12-09
2711,NAGUABO,40.0741,-78.49,BUFFALO RIDGE,36.7463,-80.2429,2023-06-01,Air,9916,7048.99,2023-06-07
2712,EWEN,29.73,-81.5635,POOLSBURG,42.4097,-73.7689,2023-12-01,Sea,825,3366.76,2023-12-21
2713,BETHLEHEM JCT,35.0898,-71.0686,HARMONY,35.934,-80.708,2024-01-01,Sea,5279,8323.59,2024-01-24
2714,LAREDO,35.71,-80.5978,SOUTH PORTSMOUTH,41.5196,-71.2723,2024-05-01,Land,8466,4924.69,2024-05-30
2715,RALPH,35.2879,-80.8123,(DPG)MICHAEL AAF DUG,40.1569,-112.8937,2024-09-01,Air,7603,1828.92,2024-09-20
2716,WOODLAWN,28.0704,-81.3525,GLENNVILLE,31.9548,-81.927,2024-08-01,Sea,113,869.35,2024-08-10
2717,FT GORDON,45.0509,-66.06,(HTS)TRI ST ARPT HNT,38.37,-82.55,2025-02-01,Air,1837,7026.1,2025-02-12
2718,SCHOFIELD,39.4,-98.99,CALEAST,37.7066,-84.3599,2024-02-01,Air,7141,8664.7,2024-02-06
2719,KANODES MILL,28.22,-87.7011,PENNINGTON,40.33,-74.8,2024-08-01,Air,5106,8093.68,2024-08-25
2720,MACKSBURG,29.52,-87.96,HAROLD,34.55,-118.08,2023-08-01,Air,8119,6590.95,2023-08-12
2721,FIELDON,18.335,-80.0999,RICHMOND,37.543,-77.4491,2024-07-01,Air,9617,1499.61,2024-07-30
2722,MESA VLG,35.5577,-96.8479,SUNMAN,39.2,-85.13,2023-07-01,Land,3965,1031.04,2023-07-07
2723,MENARD,43.19,-85.1352,CLARKS CORNER,36.5889,-119.3876,2023-01-01,Land,142,3515.79,2023-01-25
2724,RICHLANDS,18.3971,-76.6452,KINSTON,35.27,-77.57,2023-08-01,Air,1727,8563.62,2023-08-22
2725,THOMASVILLE,38.3818,-101.28,HICKORY,32.32,-89.02,2024-06-01,Land,5558,9621.19,2024-06-12
2726,JONESVILLE,30.2766,-81.9981,LEXINGTON PARK,38.2683,-76.4465,2023-12-01,Sea,5780,2489.47,2023-12-26
2727,GATLINBURG,36.7056,-92.9339,HENDERSON,43.85,-76.18,2024-07-01,Air,3914,7644.75,2024-07-26
2728,OREGON,47.92,-77.92,VARNONS,33.199,-86.6986,2024-05-01,Land,4986,5781.31,2024-05-23
2729,WARDENSVILLE,39.6,-84.7911,LAKE SHR,39.1009,-76.4885,2023-07-01,Land,1451,414.89,2023-07-09
2730,PORTSMOUTH,31.1509,-89.55,MAYAGUEZ,18.175,-67.0593,2024-08-01,Sea,1656,5474.87,2024-08-30
2731,HARRISON-DEVER CRIB,31.53,-83.7679,SILVER BEACH,37.49,-75.98,2023-12-01,Sea,947,8078.81,2023-12-14
2732,SPENCER,38.47,-87.926,PORT ARANSAS,27.8397,-97.0727,2023-09-01,Sea,4637,2833.62,2023-09-27
2733,HEREFORD,36.4032,-72.47,NEWMAN,31.9515,-106.3709,2024-06-01,Sea,3763,8983.88,2024-06-18
2734,(DDC)DODGE CITY ARPT,33.18,-96.76,FORDLAND,37.2138,-92.9269,2023-03-01,Air,3181,2438.98,2023-03-25
2735,DORA,39.57,-121.2997,PLUMMERS,30.19,-81.63,2023-04-01,Land,1582,857.08,2023-04-09
2736,BULVERDE,33.05,-101.1757,GUAYAMA,17.9689,-66.0714,2024-04-01,Land,6585,1683.4,2024-04-23
2737,BOSS,39.86,-80.393,CAMP MC CALLUM,36.6455,-121.5775,2024-12-01,Sea,7336,8386.33,2024-12-27
2738,AUGUSTA ARPT,33.7083,-117.6288,WEST FARGO,46.8893,-96.9187,2023-05-01,Land,1848,4231.33,2023-05-13
2739,CLIMAX,38.2693,-117.1566,TIMPSON,31.91,-94.39,2023-03-01,Land,8212,7989.76,2023-03-27
2740,GRIFFIN,36.1834,-95.0332,FITZHUGH,30.2,-98.0,2023-06-01,Land,1401,5359.21,2023-06-28
2741,LETCHER,36.2994,-100.91,RED ROCK CANYON,36.1437,-115.3959,2023-09-01,Sea,7101,4857.54,2023-09-25
2742,STAMPS,26.0065,-117.0896,BRIGHAM HILL,36.4467,-87.6714,2025-02-01,Land,6908,8088.44,2025-02-21
2743,LAGUNA BEACH,35.381,-82.141,ONTARIO ON THE LAKE,43.2727,-77.4016,2024-07-01,Land,9905,4292.53,2024-07-19
2744,INDEPENDENCE,32.82,-94.848,SUNNYSIDE,36.7455,-119.6404,2023-08-01,Land,648,8040.12,2023-08-07
2745,MT AIRY,43.8,-87.9202,PLUMFIELD,37.88,-89.0,2023-03-01,Air,2094,1096.56,2023-03-23
2746,COPPERS,41.5574,-80.4402,CROWN JEWELL,34.0699,-117.1989,2025-02-01,Air,308,6399.48,2025-02-16
2747,OAK GROVE,37.85,-80.63,OKOBOJO,44.65,-100.32,2024-07-01,Land,4621,7055.61,2024-07-27
2748,BINFIELD,30.2302,-74.0109,PLAYALINDA BEACH,28.62,-80.72,2025-02-01,Land,8053,9001.06,2025-02-08
2749,WEIR,34.4397,-93.9945,BELLA VISTA,36.4756,-94.2485,2023-07-01,Land,7018,2320.81,2023-07-23
2750,VALET,18.38,-76.8014,KIRBY,29.46,-98.36,2023-03-01,Land,6226,6081.78,2023-03-27
2751,SANTA BARBARA,30.38,-66.9496,BANCO,38.4562,-78.302,2024-08-01,Land,7092,4389.24,2024-08-22
2752,ARECIBO,35.1089,-91.9457,CLAYSVILLE,40.1157,-80.4162,2024-04-01,Land,8629,3889.44,2024-04-21
2753,FT THOMPSON,30.25,-73.218,BRADLEYVILLE,36.7785,-92.9124,2024-04-01,Air,847,1156.46,2024-04-23
2754,CREGAN,40.98,-83.81,MANSFIELD,31.9941,-93.6444,2023-05-01,Sea,5763,1428.91,2023-05-30
2755,TOLEDO BEND RES NORT,33.9388,-98.7113,(NBC)MCAS BEAUFORT,32.49,-80.7,2024-04-01,Land,7361,8386.19,2024-04-20
2756,PIEDMONT,38.6461,-73.7966,TROUSDALE,35.08,-96.991,2024-11-01,Land,4070,7522.56,2024-11-19
2757,BALLTOWN,39.71,-99.84,MOSLEY HALL,30.39,-83.52,2023-07-01,Land,5961,3885.18,2023-07-04
2758,ROBBINS,33.88,-78.83,BALDWIN,30.2952,-81.9909,2023-12-01,Sea,4004,8302.02,2023-12-24
2759,WALKER,31.7334,-80.6865,BAYAMON,18.3717,-66.1963,2023-01-01,Land,9869,899.59,2023-01-30
2760,GREELEY ARPT,33.19,-74.85,BELOIT JCT,42.4962,-89.0192,2024-06-01,Land,4362,6285.26,2024-06-04
2761,SUMMIT,37.7286,-90.16,MULLIN,31.47,-98.73,2024-04-01,Sea,9030,8694.94,2024-04-23
2762,ADAIRVILLE,38.895,-98.45,EMERSON,40.9744,-74.0303,2023-09-01,Land,5689,8404.76,2023-09-27
2763,STREAMWOOD,48.59,-105.5,OAKS,40.13,-75.46,2024-08-01,Sea,6229,3790.55,2024-08-17
2764,PELHAM,37.1342,-80.58,MELBA,31.4593,-89.6596,2025-01-01,Sea,6829,7477.82,2025-01-27
2765,TOA ALTA,38.1969,-93.47,RUSKIN,40.11,-97.86,2024-04-01,Land,2106,4331.93,2024-04-05
2766,(CMI)WILLARD FLD CHA,34.1638,-85.3174,BURLEY,42.5734,-113.78,2023-05-01,Air,9305,8417.37,2023-05-18
2767,ST. LUCIE NUCLEAR POWER PLANT,36.5109,-93.7381,BARRANQUITAS,18.2285,-66.332,2024-05-01,Air,7152,5354.54,2024-05-06
2768,ERWIN,39.4258,-98.3907,MOROVIS,18.3039,-66.4379,2024-05-01,Land,6694,7672.08,2024-05-16
2769,WESLEY,41.42,-86.17,LATHAM,39.999,-89.17,2024-03-01,Sea,5835,877.86,2024-03-22
2770,SOUTHPORT,35.24,-92.45,CAROLINA,18.3799,-65.9691,2024-10-01,Sea,1497,5941.26,2024-10-04
2771,DAVIS,43.38,-94.1177,PHELPS,37.1451,-93.9497,2023-03-01,Sea,564,5547.81,2023-03-16
2772,BUCKEYE MUNI ARPT,32.3253,-73.8019,GOULD PARK,40.0665,-82.8916,2023-07-01,Land,1963,6138.77,2023-07-18
2773,SPRINGDALE,36.9636,-94.44,FT KEOGH,46.38,-105.84,2024-06-01,Air,2001,6986.85,2024-06-19
2774,PRESTON,44.4668,-81.5765,(SNY)SIDNEY ARPT,41.0946,-102.9941,2023-08-01,Sea,5620,9189.28,2023-08-14
2775,NORMAL,29.6162,-98.6,KIRKSEY,34.05,-82.03,2024-01-01,Sea,9015,7878.25,2024-01-06
2776,OZARK AIRPARK ARPT,31.92,-81.5759,MARION RES,38.4,-97.17,2024-06-01,Land,378,2274.42,2024-06-11
2777,SUSANVILLE,40.62,-92.0066,HONTUBBY,34.865,-94.5426,2024-04-01,Air,9035,8276.37,2024-04-09
2778,PELION CORPORATE ARP,18.3994,-86.7386,TAYLOR,41.385,-75.7352,2023-12-01,Air,9203,1308.59,2023-12-08
2779,CABOT,44.9777,-79.1774,GUTTENBERG ARPT,42.8205,-91.104,2024-07-01,Land,6563,6259.77,2024-07-29
2780,NAPLES,34.3438,-90.45,COEYMANS,42.47,-73.7925,2024-07-01,Air,6023,8839.26,2024-07-18
2781,LIONVILLE,42.8529,-91.2812,(OJC)JOHNSON CO EXEC,38.85,-94.74,2023-06-01,Land,1460,1101.11,2023-06-12
2782,ANDOVER,41.6874,-85.44,ELIZABETH CITY ARPT,36.2883,-76.2834,2024-06-01,Sea,7764,8511.96,2024-06-26
2783,SWANSON LAKE,34.57,-119.4139,SHAW HGTS,35.1765,-78.8868,2024-08-01,Land,1187,8006.35,2024-08-25
2784,BIG RUN,39.78,-90.45,FORDLAND,37.16,-92.94,2023-04-01,Sea,4716,5087.38,2023-04-08
2785,HIGHLANDS,40.6,-73.5816,DE SOTO,43.3892,-91.1639,2024-06-01,Land,5207,3158.09,2024-06-24
2786,RAINBOW,18.4265,-99.68,KANEVILLE,41.8351,-88.5219,2023-04-01,Sea,1618,4113.84,2023-04-13
2787,LYNCHBURG ARPT,40.0906,-74.52,FRANKFORD PLAIN,41.16,-74.74,2023-09-01,Sea,4522,9689.72,2023-09-28
2788,BOYD,33.35,-74.7967,GREENFIELD,37.9129,-78.8306,2024-01-01,Land,7616,2096.81,2024-01-29
2789,ARANSAS PASS,29.8549,-92.19,NANCY LAKE,61.6071,-150.0564,2023-08-01,Sea,3324,5838.08,2023-08-09
2790,MILFORD,30.84,-77.59,ELGIN,41.98,-98.2358,2024-07-01,Air,3323,924.08,2024-07-14
2791,BLANDEN,38.58,-79.7,LECOMPTE ARPT,31.16,-92.46,2024-05-01,Land,6293,2257.14,2024-05-07
2792,FREEPORT,43.2072,-72.6039,NEWINGTON,41.6943,-72.7258,2024-08-01,Air,3519,7656.83,2024-08-23
2793,VALLEY FORGE,42.6588,-95.5866,CROSS KEYS,40.3038,-75.1288,2023-09-01,Sea,5982,3095.73,2023-09-15
2794,NAGUABO,40.3006,-73.5779,LIMSTRONG,38.712,-77.4669,2023-07-01,Sea,6614,9859.08,2023-07-23
2795,COYOTE WELLS,32.3318,-82.6998,MT VERNON,37.1028,-93.7928,2024-04-01,Sea,5412,5058.09,2024-04-30
2796,RAUVILLE,32.3859,-66.0602,ALAPAHA,31.3595,-83.196,2024-04-01,Land,4686,5213.74,2024-04-09
2797,FLAG,38.6593,-67.0015,LAUDERDALE BY THE SE,26.19,-80.12,2024-12-01,Sea,5396,459.52,2024-12-04
2798,LOVELL,21.4517,-85.72,HAVERHILL,44.04,-72.06,2023-09-01,Air,1286,9569.61,2023-09-28
2799,KNAPP,31.89,-99.39,PALA,33.3816,-117.0674,2023-01-01,Air,4258,1824.91,2023-01-21
